	function 1	function 2	mean 1	mean 2	stdev 1	stdev 2	t-test	p-val	aggregation approach	run-date
42	c4	c6	1.12	1.5714285714285714	0.9927738916792685	1.178030178747903	-1.239159290146345	0.22308965860087052	selection_only	2024-04-10
43	c4	c15	1.12	1.0	0.9927738916792685	0.0			selection_only	2024-04-10
44	c4	c13	1.12	1.0	0.9927738916792685	0.0			selection_only	2024-04-10
45	c4	c14	1.12	0.0	0.9927738916792685	0.0			selection_only	2024-04-10
46	c11	c10	1.5	0.5	1.5	0.7071067811865476	1.2271439821557926	0.2546530886532442	selection_only	2024-04-10
47	c11	c8	1.5	1.6956521739130435	1.5	1.2999927293674827	-0.19327023428000137	0.8484439316921782	selection_only	2024-04-10
48	c11	c7	1.5	1.1	1.5	1.1789826122551597	0.4244166208516869	0.6757925412378651	selection_only	2024-04-10
49	c11	c5	1.5	1.0416666666666667	1.5	1.3063679505492403	0.4524954895781356	0.6549758169831152	selection_only	2024-04-10
50	c11	c9	1.5	1.4	1.5	0.9165151389911681	0.11366572324507901	0.9117524240369742	selection_only	2024-04-10
51	c11	c6	1.5	1.5714285714285714	1.5	1.178030178747903	-0.07227641798688504	0.9434043503416093	selection_only	2024-04-10
52	c11	c15	1.5	1.0	1.5	0.0			selection_only	2024-04-10
53	c11	c13	1.5	1.0	1.5	0.0			selection_only	2024-04-10
54	c11	c14	1.5	0.0	1.5	0.0			selection_only	2024-04-10
55	c10	c8	0.5	1.6956521739130435	0.7071067811865476	1.2999927293674827	-2.395837630279677	0.02325756672587834	selection_only	2024-04-10
56	c10	c7	0.5	1.1	0.7071067811865476	1.1789826122551597	-1.296896565192701	0.20605845769947648	selection_only	2024-04-10
57	c10	c5	0.5	1.0416666666666667	0.7071067811865476	1.3063679505492403	-1.083835225106069	0.28707194056158	selection_only	2024-04-10
58	c10	c9	0.5	1.4	0.7071067811865476	0.9165151389911681	-2.155263624321299	0.04671624787195788	selection_only	2024-04-10
59	c10	c6	0.5	1.5714285714285714	0.7071067811865476	1.178030178747903	-2.2335875907380243	0.037092986659878514	selection_only	2024-04-10
60	c10	c15	0.5	1.0	0.7071067811865476	0.0			selection_only	2024-04-10
61	c10	c13	0.5	1.0	0.7071067811865476	0.0			selection_only	2024-04-10
62	c10	c14	0.5	0.0	0.7071067811865476	0.0			selection_only	2024-04-10
63	c8	c7	1.6956521739130435	1.1	1.2999927293674827	1.1789826122551597	1.527796589081724	0.13424185172831765	selection_only	2024-04-10
64	c8	c5	1.6956521739130435	1.0416666666666667	1.2999927293674827	1.3063679505492403	1.6827424187023772	0.09935193352729094	selection_only	2024-04-10
65	c8	c9	1.6956521739130435	1.4	1.2999927293674827	0.9165151389911681	0.6320887602708218	0.531963303398357	selection_only	2024-04-10
66	c8	c6	1.6956521739130435	1.5714285714285714	1.2999927293674827	1.178030178747903	0.28394738844948525	0.7781237677167153	selection_only	2024-04-10
67	c8	c15	1.6956521739130435	1.0	1.2999927293674827	0.0			selection_only	2024-04-10
68	c8	c13	1.6956521739130435	1.0	1.2999927293674827	0.0			selection_only	2024-04-10
69	c8	c14	1.6956521739130435	0.0	1.2999927293674827	0.0			selection_only	2024-04-10
70	c7	c5	1.1	1.0416666666666667	1.1789826122551597	1.3063679505492403	0.15058199584659437	0.881026347814823	selection_only	2024-04-10
71	c7	c9	1.1	1.4	1.1789826122551597	0.9165151389911681	-0.6812403377590427	0.5013152953512956	selection_only	2024-04-10
72	c7	c6	1.1	1.5714285714285714	1.1789826122551597	1.178030178747903	-1.113596972492875	0.2737471746738863	selection_only	2024-04-10
73	c7	c15	1.1	1.0	1.1789826122551597	0.0			selection_only	2024-04-10
74	c7	c13	1.1	1.0	1.1789826122551597	0.0			selection_only	2024-04-10
75	c7	c14	1.1	0.0	1.1789826122551597	0.0			selection_only	2024-04-10
76	c5	c9	1.0416666666666667	1.4	1.3063679505492403	0.9165151389911681	-0.7665634669856001	0.4489596049389202	selection_only	2024-04-10
77	c5	c6	1.0416666666666667	1.5714285714285714	1.3063679505492403	1.178030178747903	-1.2162936261239745	0.2317880781163573	selection_only	2024-04-10
78	c5	c15	1.0416666666666667	1.0	1.3063679505492403	0.0			selection_only	2024-04-10
79	c5	c13	1.0416666666666667	1.0	1.3063679505492403	0.0			selection_only	2024-04-10
80	c5	c14	1.0416666666666667	0.0	1.3063679505492403	0.0			selection_only	2024-04-10
81	c9	c6	1.4	1.5714285714285714	0.9165151389911681	1.178030178747903	-0.36813532017865264	0.7162907549776254	selection_only	2024-04-10
82	c9	c15	1.4	1.0	0.9165151389911681	0.0			selection_only	2024-04-10
83	c9	c13	1.4	1.0	0.9165151389911681	0.0			selection_only	2024-04-10
84	c9	c14	1.4	0.0	0.9165151389911681	0.0			selection_only	2024-04-10
85	c6	c15	1.5714285714285714	1.0	1.178030178747903	0.0			selection_only	2024-04-10
86	c6	c13	1.5714285714285714	1.0	1.178030178747903	0.0			selection_only	2024-04-10
87	c6	c14	1.5714285714285714	0.0	1.178030178747903	0.0			selection_only	2024-04-10
88	c15	c13	1.0	1.0	0.0	0.0			selection_only	2024-04-10
89	c15	c14	1.0	0.0	0.0	0.0			selection_only	2024-04-10
90	c13	c14	1.0	0.0	0.0	0.0			selection_only	2024-04-10
